Date,strategy,long_book,short_book,cum_strategy
2023-02-07,0.003918826497712684,0.003531243553957387,0.0003875829437552964,0.054992927758516386
2023-02-08,-0.007150688294076165,-0.01700239568968856,0.009851707395612395,0.047475910134824106
2023-02-09,-0.003626381399461447,-0.00872671174438058,0.005100330344919133,0.04368424215029143
2023-02-10,0.00072056978272642,0.01149234753367986,-0.010771777750953442,0.0444365604942738
2023-02-13,-0.008138767724716783,-0.001558943675810817,-0.006579824048905966,0.03597063177048776
2023-02-14,-0.0013362086861180818,-0.0030241118359805464,0.0016879031498624646,0.03458728324073901
2023-02-15,-0.0031191079471228726,0.0038594137145523235,-0.006978521661675196,0.03136532125936209
2023-02-16,0.0015728070458215196,-0.0053558788068327505,0.00692868585265427,0.032988736228048765
2023-02-17,-0.0030667361696037018,0.003647131295349941,-0.006713867464953643,0.02982568490881543
2023-02-21,0.0043783732692887515,-0.006288244545580104,0.010666617814868856,0.03434453153938222
2023-02-22,0.0035519197102298577,-0.0025801559720064846,0.006132075682236342,0.03802497271449101
2023-02-23,-0.0010078472111358584,-0.0009707560838379251,-3.7091127297933426e-05,0.036979329153634444
2023-02-24,-0.003934905863945501,-0.0031645309996125495,-0.0007703748643329519,0.03290693061757266
2023-02-27,-0.0018750005670084375,-0.0033769687798638924,0.0015019682128554546,0.030972044060555204
2023-02-28,0.0038988184595560357,-0.01067952240888716,0.014578340868443196,0.03499946288298972
2023-03-01,0.0046569122305653785,-0.004115807327133994,0.008772719557699375,0.039830604911507805
2023-03-02,-0.0005353230844783066,0.006600023580013638,-0.007135346664491944,0.03927410855071556
2023-03-03,-0.004975552983794765,0.005337020739230683,-0.010312573723025447,0.034115988051109714
2023-03-06,-0.0022827394062883985,0.0007334490965295783,-0.003016188502817977,0.031758063022611305
2023-03-07,0.0019190236414366388,-0.008148984627359482,0.01006800826879612,0.03373993215644444
2023-03-08,0.022243345240799624,0.027701165732710968,-0.005457820491911343,0.05699140293994742
2023-03-09,0.002817333849537446,-0.00691304351029899,0.009730377359836435,0.05997349940627883
2023-03-10,0.000766293240469583,-0.016531456760504878,0.017297750000974457,0.060786061224503474
2023-03-13,-0.002147829946708757,0.009499217541872721,-0.011647047488581478,0.05851011819939078
2023-03-14,0.0025983488571819516,0.013081098605279937,-0.010482749748097986,0.06126407307365511
2023-03-15,-0.005976895470416073,0.0009375435654462513,-0.006914439035862323,0.05493992684943927
2023-03-16,0.0016587142353721427,0.007893667574743987,-0.006234953339371843,0.056691222771771965
2023-03-17,-0.0005199048160730796,-0.008257648358808295,0.007737743542735214,0.05614198670356085
2023-03-20,-0.008784457440743514,0.005072917132273275,-0.013857374573016789,0.04690498280281452
